AccommodationId,ReviewDate,ReviewId,ReviewerName,Comments
7954546,2017-06-17,658,95466199,Brigid,"Paul’s place is bright, roomy, comfortable and centrally located. It’s easily accessible, and a short walk to many popular sites in Dublin. The view overlooking the Liffey is delightful. Paul contacted me with details well in advance of my arrival and had someone meet me at the apartment to hand over the keys and show me around. I got to check in early which was a kind relief after a long night’s travel. The kitchen was stocked with basic necessities and there was even fresh fruit. Since the place is right on the street, it’s a little noisy, but it didn’t really bother me. I had some trouble with the hot water—it’s seemed like a tricky system which was a little beyond me. But other than that my stay was most pleasant and effortless."
7954546,2017-06-20,659,66339184,Laura,Very central located flatClose to temple bar& shopping street& meeting points for tours easy going regarding time of check in and out 
7954546,2017-06-21,660,21254168,Alex,"Everything was as described. Excellent stay and I would definitely come back. Great location in central Dublin. Apartment was spacious and clean, with plenty of provisions for our stay. "
7954546,2017-06-22,661,27308095,John,Great location in city centre
7954546,2017-06-25,662,61662490,Albert,"Great central location, nice building, safe. clean, all what is necessary available. Only issue was the wifi, hope it works out well next time. Paul tried to fix but may be external problem. Paul keeps regularly in contact to make sure all is fine."
7954546,2017-06-26,663,4967850,Jordan,"Across the river from Temple Bar neighborhood. The apartment was basic, but was nice for a short stay. The wifi did not work for our stay, but the host did make an attempt to fix it. Great location and can access most of the tourist destinations on foot. "
7954546,2017-06-29,664,38800086,Glenn,Nice big apartment right in the center of the city!
7954546,2017-07-02,665,71154299,Nicole,"The location is fantastic and the views are gorgeous.  Our only issue was we could not figure out how to turn on the hot water at all. Other than that, it was as described and check in and out was easy. "
7954546,2017-07-03,666,2343532,Yuri Michael,"Paul's apartment is located right on the river, facing the Millennium Bridge, within walking distance to all major attractions in the city center, so you can't ask for a more convenient location. The apartment has two separate bedrooms and a good-sized living room. The place is very clean and comfortable. We enjoyed staying there. "
7954546,2017-07-06,667,112005931,Brian,"Paul's place is in a great location! Everything is in walking distance! Temple Bar, with all its pubs and restaurants, is just across the river, a minute away! Our only complaint was that we had some trouble at times getting hot water, but I think that's to be expected there."
7954546,2017-07-07,668,46888470,Jack,"Great location right in the heart of Dublin, very clean and spacious with a top notch view of the river. Would definitely stay again!"
7954546,2017-07-08,669,28469808,Chris,"No frills, just the basics in a good location. Close to everything. "
7954546,2017-07-17,670,85439407,Tracey,"Right in the Centre of everything.  Great apartment, comfortable beds.  Host who is available for any queries!  Will definitely recommend!!"
7954546,2017-07-18,671,112794358,Bogdan,Perfect place to stay and visit in Dublin. 
7954546,2017-07-22,672,30315333,Christopher,Great place
7954546,2017-07-24,673,65351814,Lesley,"Great apartment, very central - lovely view of the Liffey River.... very clean, comfortable, easy to find, access and an excellent location for everything.  We will be back"
7954546,2017-07-25,674,100647239,Régis,Bon emplacement Sdb petite
7954546,2017-07-26,675,62488673,Suzanne,Great place to stay. Very close to all the major site seeing places and temple bar. Check in and check out were smooth and well organised. Great recommendations given. Good communicator. Flat was clean and tidy with fresh flowers on arrival. Would recommend.
7954546,2017-07-31,676,98582904,Elisabet,"Fantastiskt läge några våningar upp i detta hus nära Millennium Bridge och med utsikt över folklivet när man vilar sig från det mellan varven. Fönster ut mot floden Liffey och bara att promenera över någon av alla broar för att komma till nöjeskvarteren på södra sidan. På samma sida som lägenheten (norr) något lugnare område med många boende och kvarterspubar att slinka in på. Bussar för turer på O'Connell Street och större affärsgator några kvarter längre upp. Rekommenderar särskilt the Lotts som har både en bar på hörnet och en större pub med rejäl och vällagad mat. Allt inom gångavstånd. Flygbussen stannar vid Eden Quay några hundra meter ifrån  men du kliver på vid spiran på O'Connell Street. Välstädad och omsorgsfullt omhändertagen lägenhet. En del matvaror i pentry och kyl fanns att börja med, inkl bryggkaffe och en kanna att göra presskaffe i, gott om broschyrer och kartor, Spar-butik runt hörnet och en större två hörn bort, än högre upp finns exempelvis M&S, fanns bra med utrustning som diskmedel, toapapper och schampo, sängkläder och handdukar. Tvättmaskin finns men vi använde den inte. Bredband finns: vi kunde lätt göra biljettbokningar direkt när vi bestämt vilka biljettbokningar vi ville göra. Bra med sittmöbler och vi åt frukost ""hemma"" varje dag innan vi gav oss ut på äventyr - praktiskt. (Aningens smala dubbelsängar för oss breda och långa vikingar.) Tack till värden, som vi tyvärr inte träffade, men allt fungerade perfekt med annan person som installerade oss. Fick en mycket bra bild av Dublin och Irland och boendet är en viktig del av detta!"
